18:44:57.999 [main] [39mDEBUG[0;39m [36mo.s.b.l.ClasspathLoggingApplicationListener[0;39m - Application started with classpath: [file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/charsets.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/deploy.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/access-bridge-64.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/cldrdata.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/dnsns.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/jaccess.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/jfxrt.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/localedata.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/nashorn.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/sunec.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/sunjce_provider.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/sunmscapi.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/sunpkcs11.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/ext/zipfs.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/javaws.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/jce.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/jfr.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/jfxswt.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/jsse.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/management-agent.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/plugin.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/resources.jar, file:/C:/Program%20Files/Java/jdk1.8.0_112/jre/lib/rt.jar, file:/E:/Projects/springboot-test/target/classes/, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-web/1.5.3.RELEASE/spring-boot-starter-web-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter/1.5.3.RELEASE/spring-boot-starter-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot/1.5.3.RELEASE/spring-boot-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-autoconfigure/1.5.3.RELEASE/spring-boot-autoconfigure-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-logging/1.5.3.RELEASE/spring-boot-starter-logging-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/ch/qos/logback/logback-classic/1.1.11/logback-classic-1.1.11.jar, file:/C:/Users/lardente/.m2/repository/org/slf4j/jul-to-slf4j/1.7.25/jul-to-slf4j-1.7.25.jar, file:/C:/Users/lardente/.m2/repository/org/slf4j/log4j-over-slf4j/1.7.25/log4j-over-slf4j-1.7.25.jar, file:/C:/Users/lardente/.m2/repository/org/yaml/snakeyaml/1.17/snakeyaml-1.17.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-tomcat/1.5.3.RELEASE/spring-boot-starter-tomcat-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/apache/tomcat/embed/tomcat-embed-core/8.5.14/tomcat-embed-core-8.5.14.jar, file:/C:/Users/lardente/.m2/repository/org/apache/tomcat/embed/tomcat-embed-el/8.5.14/tomcat-embed-el-8.5.14.jar, file:/C:/Users/lardente/.m2/repository/org/apache/tomcat/embed/tomcat-embed-websocket/8.5.14/tomcat-embed-websocket-8.5.14.jar, file:/C:/Users/lardente/.m2/repository/org/hibernate/hibernate-validator/5.3.5.Final/hibernate-validator-5.3.5.Final.jar, file:/C:/Users/lardente/.m2/repository/javax/validation/validation-api/1.1.0.Final/validation-api-1.1.0.Final.jar, file:/C:/Users/lardente/.m2/repository/org/jboss/logging/jboss-logging/3.3.1.Final/jboss-logging-3.3.1.Final.jar, file:/C:/Users/lardente/.m2/repository/com/fasterxml/classmate/1.3.3/classmate-1.3.3.jar, file:/C:/Users/lardente/.m2/repository/com/fasterxml/jackson/core/jackson-databind/2.8.8/jackson-databind-2.8.8.jar, file:/C:/Users/lardente/.m2/repository/com/fasterxml/jackson/core/jackson-annotations/2.8.0/jackson-annotations-2.8.0.jar, file:/C:/Users/lardente/.m2/repository/com/fasterxml/jackson/core/jackson-core/2.8.8/jackson-core-2.8.8.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-web/4.3.8.RELEASE/spring-web-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-aop/4.3.8.RELEASE/spring-aop-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-beans/4.3.8.RELEASE/spring-beans-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-context/4.3.8.RELEASE/spring-context-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-webmvc/4.3.8.RELEASE/spring-webmvc-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-expression/4.3.8.RELEASE/spring-expression-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-data-jpa/1.5.3.RELEASE/spring-boot-starter-data-jpa-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-aop/1.5.3.RELEASE/spring-boot-starter-aop-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/aspectj/aspectjweaver/1.8.10/aspectjweaver-1.8.10.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/boot/spring-boot-starter-jdbc/1.5.3.RELEASE/spring-boot-starter-jdbc-1.5.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/apache/tomcat/tomcat-jdbc/8.5.14/tomcat-jdbc-8.5.14.jar, file:/C:/Users/lardente/.m2/repository/org/apache/tomcat/tomcat-juli/8.5.14/tomcat-juli-8.5.14.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-jdbc/4.3.8.RELEASE/spring-jdbc-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/hibernate/hibernate-core/5.0.12.Final/hibernate-core-5.0.12.Final.jar, file:/C:/Users/lardente/.m2/repository/org/hibernate/javax/persistence/hibernate-jpa-2.1-api/1.0.0.Final/hibernate-jpa-2.1-api-1.0.0.Final.jar, file:/C:/Users/lardente/.m2/repository/org/javassist/javassist/3.21.0-GA/javassist-3.21.0-GA.jar, file:/C:/Users/lardente/.m2/repository/antlr/antlr/2.7.7/antlr-2.7.7.jar, file:/C:/Users/lardente/.m2/repository/org/jboss/jandex/2.0.0.Final/jandex-2.0.0.Final.jar, file:/C:/Users/lardente/.m2/repository/dom4j/dom4j/1.6.1/dom4j-1.6.1.jar, file:/C:/Users/lardente/.m2/repository/org/hibernate/common/hibernate-commons-annotations/5.0.1.Final/hibernate-commons-annotations-5.0.1.Final.jar, file:/C:/Users/lardente/.m2/repository/org/hibernate/hibernate-entitymanager/5.0.12.Final/hibernate-entitymanager-5.0.12.Final.jar, file:/C:/Users/lardente/.m2/repository/javax/transaction/javax.transaction-api/1.2/javax.transaction-api-1.2.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/data/spring-data-jpa/1.11.3.RELEASE/spring-data-jpa-1.11.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/data/spring-data-commons/1.13.3.RELEASE/spring-data-commons-1.13.3.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-orm/4.3.8.RELEASE/spring-orm-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-tx/4.3.8.RELEASE/spring-tx-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/slf4j/slf4j-api/1.7.25/slf4j-api-1.7.25.jar, file:/C:/Users/lardente/.m2/repository/org/slf4j/jcl-over-slf4j/1.7.25/jcl-over-slf4j-1.7.25.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-aspects/4.3.8.RELEASE/spring-aspects-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/springframework/spring-core/4.3.8.RELEASE/spring-core-4.3.8.RELEASE.jar, file:/C:/Users/lardente/.m2/repository/org/flywaydb/flyway-core/3.2.1/flyway-core-3.2.1.jar, file:/C:/Users/lardente/.m2/repository/mysql/mysql-connector-java/5.1.41/mysql-connector-java-5.1.41.jar, file:/C:/Users/lardente/.m2/repository/net/logstash/logback/logstash-logback-encoder/4.10/logstash-logback-encoder-4.10.jar, file:/C:/Users/lardente/.m2/repository/ch/qos/logback/logback-core/1.1.11/logback-core-1.1.11.jar, file:/C:/Program%20Files/JetBrains/IntelliJ%20IDEA%20Community%20Edition%202017.1.3/lib/idea_rt.jar] 
18:44:59.038 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration' 
18:44:59.039 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.040 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.040 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration$TransactionTemplateConfiguration.transactionTemplate() 
18:44:59.040 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration' 
18:44:59.040 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.041 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.041 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration.platformTransactionManagerCustomizers() 
18:44:59.041 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.041 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.042 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.042 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration' 
18:44:59.042 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.042 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.042 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration.characterEncodingFilter() 
18:44:59.043 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.HttpEncodingAutoConfiguration.localeCharsetMappingsCustomizer() 
18:44:59.043 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.043 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.043 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration' 
18:44:59.043 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.044 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.044 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration.multipartConfigElement() 
18:44:59.044 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.044 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.045 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.MultipartAutoConfiguration.multipartResolver() 
18:44:59.045 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.045 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration' 
18:44:59.045 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.046 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.046 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration.serverProperties() 
18:44:59.046 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.ServerPropertiesAutoConfiguration.duplicateServerPropertiesDetector() 
18:44:59.046 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.046 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration$RestTemplateConfiguration' 
18:44:59.047 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'org.springframework.boot.autoconfigure.condition.BeanTypeRegistry' 
18:44:59.047 [main] [39mDEBUG[0;39m [36mo.s.b.f.s.DefaultListableBeanFactory[0;39m - Returning cached instance of singleton bean 'autoConfigurationReport' 
18:44:59.048 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registering bean definition for @Bean method org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration$RestTemplateConfiguration.restTemplateBuilder() 
18:44:59.048 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassBeanDefinitionReader[0;39m - Registered bean definition for imported class 'org.springframework.boot.autoconfigure.web.WebClientAutoConfiguration' 
18:44:59.108 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced br.com.muxi.springboottest.SpringbootTestApplication; enhanced class name is: br.com.muxi.springboottest.SpringbootTestApplication$$EnhancerBySpringCGLIB$$4086365a 
18:44:59.108 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'springbootTestApplication' existing class 'br.com.muxi.springboottest.SpringbootTestApplication' with enhanced class 'br.com.muxi.springboottest.SpringbootTestApplication$$EnhancerBySpringCGLIB$$4086365a' 
18:44:59.110 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$60811322 
18:44:59.110 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$60811322' 
18:44:59.110 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$60811322 
18:44:59.110 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'propertySourcesPlaceholderConfigurer' existing class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration$$EnhancerBySpringCGLIB$$60811322' 
18:44:59.112 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$28c1c882 
18:44:59.112 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$Jackson2ObjectMapperBuilderCustomizerConfiguration$$EnhancerBySpringCGLIB$$28c1c882' 
18:44:59.115 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$6daae293 
18:44:59.115 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperBuilderConfiguration$$EnhancerBySpringCGLIB$$6daae293' 
18:44:59.117 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$bb5e207a 
18:44:59.117 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration$$EnhancerBySpringCGLIB$$bb5e207a' 
18:44:59.119 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$9d69be09 
18:44:59.119 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$$EnhancerBySpringCGLIB$$9d69be09' 
18:44:59.122 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration$$EnhancerBySpringCGLIB$$8e9d2112 
18:44:59.122 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration' existing class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$TomcatWebSocketConfiguration$$EnhancerBySpringCGLIB$$8e9d2112' 
18:44:59.124 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$$EnhancerBySpringCGLIB$$727b3541 
18:44:59.124 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.websocket.WebSocketAutoConfiguration$$EnhancerBySpringCGLIB$$727b3541' 
18:44:59.125 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat; enhanced class name is: org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat$$EnhancerBySpringCGLIB$$134de405 
18:44:59.125 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat' existing class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat' with enhanced class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$EmbeddedTomcat$$EnhancerBySpringCGLIB$$134de405' 
18:44:59.126 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$$EnhancerBySpringCGLIB$$cc377129 
18:44:59.126 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration' existing class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.EmbeddedServletContainerAutoConfiguration$$EnhancerBySpringCGLIB$$cc377129' 
18:44:59.129 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration$$EnhancerBySpringCGLIB$$630503b 
18:44:59.129 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' existing class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletConfiguration$$EnhancerBySpringCGLIB$$630503b' 
18:44:59.131 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$811fdf62 
18:44:59.131 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassPostProcessor[0;39m - Replacing bean definition 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' existing class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' with enhanced class 'org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration$$EnhancerBySpringCGLIB$$811fdf62' 
18:44:59.133 [main] [39mDEBUG[0;39m [36mo.s.c.a.ConfigurationClassEnhancer[0;39m - Successfully enhanced org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration; enhanced class name is: org.springframework.boot.autoconfigure.web.DispatcherServletAutoConfiguration$$EnhancerBySpringCGLIB$$553ee33d 
